performance_id,campaign_id,date,impressions,clicks,leads,conversions,marketing_cost
MP010950,CMP030,2025-12-31,17763,385,112,42,12186
MP010951,CMP031,2025-01-01,5981,462,138,27,6739
MP010952,CMP031,2025-01-02,19876,1548,501,124,5608
MP010953,CMP031,2025-01-03,11855,678,222,81,18167
MP010954,CMP031,2025-01-04,43828,1458,251,99,9031
MP010955,CMP031,2025-01-05,6138,290,43,17,21043
MP010956,CMP031,2025-01-06,11655,825,240,28,24722
MP010957,CMP031,2025-01-07,28199,1556,383,135,15044
MP010958,CMP031,2025-01-08,27829,2003,442,50,19303
MP010959,CMP031,2025-01-09,43738,1350,360,67,21706
MP010960,CMP031,2025-01-10,34792,2472,611,114,23097
MP010961,CMP031,2025-01-11,47173,2193,453,74,15401
MP010962,CMP031,2025-01-12,29422,1434,468,154,24932
MP010963,CMP031,2025-01-13,25608,1739,496,90,23454
MP010964,CMP031,2025-01-14,29715,962,332,85,12424
MP010965,CMP031,2025-01-15,15752,1048,278,54,10485
MP010966,CMP031,2025-01-16,22332,913,261,31,11247
MP010967,CMP031,2025-01-17,49327,3585,1167,156,23709
MP010968,CMP031,2025-01-18,48697,1138,253,77,18287
MP010969,CMP031,2025-01-19,26046,1919,342,67,7060
MP010970,CMP031,2025-01-20,49907,1954,450,93,5690
MP010971,CMP031,2025-01-21,34381,2313,611,227,12558
MP010972,CMP031,2025-01-22,14850,888,262,82,17604
MP010973,CMP031,2025-01-23,40868,1168,339,114,19137
MP010974,CMP031,2025-01-24,7188,324,59,23,8384
MP010975,CMP031,2025-01-25,35853,747,152,58,13782
MP010976,CMP031,2025-01-26,17195,829,233,53,19464
MP010977,CMP031,2025-01-27,21407,868,248,55,22501
MP010978,CMP031,2025-01-28,7966,193,41,5,22220
MP010979,CMP031,2025-01-29,22222,838,198,23,11174
MP010980,CMP031,2025-01-30,27574,1931,535,83,19334
MP010981,CMP031,2025-01-31,41800,1421,424,73,7142
MP010982,CMP031,2025-02-01,12120,535,139,37,10589
MP010983,CMP031,2025-02-02,6649,359,79,15,20114
MP010984,CMP031,2025-02-03,40302,2778,650,252,16265
MP010985,CMP031,2025-02-04,25449,755,184,70,15604
MP010986,CMP031,2025-02-05,27871,2182,540,132,19813
MP010987,CMP031,2025-02-06,17713,485,155,21,17990
MP010988,CMP031,2025-02-07,38544,2956,777,228,10771
MP010989,CMP031,2025-02-08,31510,1454,336,93,5617
MP010990,CMP031,2025-02-09,5904,397,125,50,13799
MP010991,CMP031,2025-02-10,19653,1516,326,37,9082
MP010992,CMP031,2025-02-11,24543,1610,428,163,21616
MP010993,CMP031,2025-02-12,11818,650,192,76,19207
MP010994,CMP031,2025-02-13,5640,377,123,15,13670
MP010995,CMP031,2025-02-14,9491,709,115,19,14217
MP010996,CMP031,2025-02-15,23634,1295,288,99,22264
MP010997,CMP031,2025-02-16,16172,765,130,42,11724
MP010998,CMP031,2025-02-17,22190,1216,190,70,22862
MP010999,CMP031,2025-02-18,34983,1590,460,97,7562
MP011000,CMP031,2025-02-19,22164,1598,338,121,8069
MP011001,CMP031,2025-02-20,38834,1125,216,78,9380
MP011002,CMP031,2025-02-21,14942,901,186,51,5226
MP011003,CMP031,2025-02-22,25023,1195,180,59,12510
MP011004,CMP031,2025-02-23,5215,372,84,16,23601
MP011005,CMP031,2025-02-24,12336,916,157,40,14379
MP011006,CMP031,2025-02-25,37118,2431,494,197,11059
MP011007,CMP031,2025-02-26,36278,1534,517,155,23185
MP011008,CMP031,2025-02-27,11275,433,93,32,20566
MP011009,CMP031,2025-02-28,47531,1488,305,111,20970
MP011010,CMP031,2025-03-01,41595,1253,329,41,16920
MP011011,CMP031,2025-03-02,27633,977,314,105,11075
MP011012,CMP031,2025-03-03,28923,1987,555,191,13161
MP011013,CMP031,2025-03-04,7239,233,39,6,18026
MP011014,CMP031,2025-03-05,36895,996,253,31,12815
MP011015,CMP031,2025-03-06,21013,1451,376,46,20517
MP011016,CMP031,2025-03-07,39151,2646,809,83,10063
MP011017,CMP031,2025-03-08,38482,2788,735,226,5470
MP011018,CMP031,2025-03-09,35938,1372,416,157,13220
MP011019,CMP031,2025-03-10,39783,2879,503,50,16092
MP011020,CMP031,2025-03-11,6984,266,76,9,18678
MP011021,CMP031,2025-03-12,36507,1035,199,52,21735
MP011022,CMP031,2025-03-13,48856,1973,522,208,12254
MP011023,CMP031,2025-03-14,44435,3542,1084,276,23590
MP011024,CMP031,2025-03-15,19633,510,175,52,10087
MP011025,CMP031,2025-03-16,17047,1257,353,101,8159
MP011026,CMP031,2025-03-17,22949,1329,377,68,24449
MP011027,CMP031,2025-03-18,25755,1016,350,88,24335
MP011028,CMP031,2025-03-19,38854,1385,331,132,10712
MP011029,CMP031,2025-03-20,7800,380,78,27,14847
MP011030,CMP031,2025-03-21,38533,2467,420,152,7801
MP011031,CMP031,2025-03-22,27325,1430,295,58,6703
MP011032,CMP031,2025-03-23,30480,1629,526,59,7114
MP011033,CMP031,2025-03-24,49510,3349,788,176,21096
MP011034,CMP031,2025-03-25,7451,192,45,15,7538
MP011035,CMP031,2025-03-26,14857,871,130,29,14661
MP011036,CMP031,2025-03-27,33673,888,173,19,23410
MP011037,CMP031,2025-03-28,18208,1223,215,57,22973
MP011038,CMP031,2025-03-29,34257,1944,548,138,18195
MP011039,CMP031,2025-03-30,17177,781,231,92,23224
MP011040,CMP031,2025-03-31,32900,2096,349,95,12253
MP011041,CMP031,2025-04-01,13515,732,226,74,5830
MP011042,CMP031,2025-04-02,32263,2197,425,126,7171
MP011043,CMP031,2025-04-03,20740,1248,329,104,24075
MP011044,CMP031,2025-04-04,8226,382,103,40,14560
MP011045,CMP031,2025-04-05,9879,619,167,51,13225
MP011046,CMP031,2025-04-06,47232,1842,488,151,12985
MP011047,CMP031,2025-04-07,49266,1995,542,149,18647
MP011048,CMP031,2025-04-08,10611,731,178,39,12255
MP011049,CMP031,2025-04-09,27456,1535,461,169,21251
MP011050,CMP031,2025-04-10,39378,2270,628,97,24968
MP011051,CMP031,2025-04-11,23125,1156,302,59,18565
MP011052,CMP031,2025-04-12,9830,744,242,48,19411
MP011053,CMP031,2025-04-13,24112,1121,306,102,10445
MP011054,CMP031,2025-04-14,17458,1121,177,35,9277
MP011055,CMP031,2025-04-15,22607,998,232,23,10977
MP011056,CMP031,2025-04-16,28029,1358,457,60,10092
MP011057,CMP031,2025-04-17,12899,747,244,46,15907
MP011058,CMP031,2025-04-18,43516,3144,1030,139,18040
MP011059,CMP031,2025-04-19,12105,245,50,19,18468
MP011060,CMP031,2025-04-20,18652,704,179,17,12300
MP011061,CMP031,2025-04-21,38287,891,210,48,21084
MP011062,CMP031,2025-04-22,21741,618,172,27,19321
MP011063,CMP031,2025-04-23,45038,3148,481,179,17298
MP011064,CMP031,2025-04-24,25894,1170,394,54,5497
MP011065,CMP031,2025-04-25,39341,2478,768,294,8331
MP011066,CMP031,2025-04-26,45286,3336,973,98,21253
MP011067,CMP031,2025-04-27,37927,1605,559,107,7623
MP011068,CMP031,2025-04-28,20395,668,177,19,10454
MP011069,CMP031,2025-04-29,49318,2915,812,231,14533
MP011070,CMP031,2025-04-30,16902,705,115,15,18223
MP011071,CMP031,2025-05-01,29476,1507,412,87,15464
MP011072,CMP031,2025-05-02,36115,1956,559,151,11952
MP011073,CMP031,2025-05-03,46589,1539,514,69,5352
MP011074,CMP031,2025-05-04,49924,3727,1066,107,16169
MP011075,CMP031,2025-05-05,30840,737,196,39,20690
MP011076,CMP031,2025-05-06,18774,1446,361,50,6664
MP011077,CMP031,2025-05-07,42502,2507,379,136,5939
MP011078,CMP031,2025-05-08,33284,2565,772,288,8815
MP011079,CMP031,2025-05-09,31740,2433,775,249,7190
MP011080,CMP031,2025-05-10,48253,2369,454,65,19434
MP011081,CMP031,2025-05-11,29803,1427,224,43,14610
MP011082,CMP031,2025-05-12,24128,1902,476,143,24687
MP011083,CMP031,2025-05-13,35344,1080,292,39,14612
MP011084,CMP031,2025-05-14,18954,850,226,79,15752
MP011085,CMP031,2025-05-15,35026,2061,714,163,13613
MP011086,CMP031,2025-05-16,30768,2223,341,83,23238
MP011087,CMP031,2025-05-17,17487,898,180,44,5701
MP011088,CMP031,2025-05-18,29426,986,207,75,22199
MP011089,CMP031,2025-05-19,40818,1460,377,114,24294
MP011090,CMP031,2025-05-20,33523,1875,485,144,6644
MP011091,CMP031,2025-05-21,40830,1288,431,124,21958
MP011092,CMP031,2025-05-22,41436,976,219,34,14474
MP011093,CMP031,2025-05-23,46905,1018,201,46,12309
MP011094,CMP031,2025-05-24,25041,1578,463,112,15932
MP011095,CMP031,2025-05-25,11900,379,105,17,23473
MP011096,CMP031,2025-05-26,20802,1337,228,43,10182
MP011097,CMP031,2025-05-27,47923,3445,729,77,24682
MP011098,CMP031,2025-05-28,47373,3764,862,236,12059
MP011099,CMP031,2025-05-29,9597,358,63,12,14000
MP011100,CMP031,2025-05-30,26203,1200,392,95,24878
MP011101,CMP031,2025-05-31,45031,3343,532,63,20579
MP011102,CMP031,2025-06-01,17159,1044,258,74,23252
MP011103,CMP031,2025-06-02,36792,1272,317,38,17503
MP011104,CMP031,2025-06-03,46984,1798,483,137,19638
MP011105,CMP031,2025-06-04,39529,1601,466,64,17133
MP011106,CMP031,2025-06-05,12153,296,62,9,12737
MP011107,CMP031,2025-06-06,31144,1616,475,170,17440
MP011108,CMP031,2025-06-07,36890,2216,743,222,11610
MP011109,CMP031,2025-06-08,13429,1004,183,35,24709
MP011110,CMP031,2025-06-09,30102,1583,348,93,7607
MP011111,CMP031,2025-06-10,43623,2599,871,247,15762
MP011112,CMP031,2025-06-11,34592,1175,383,54,5986
MP011113,CMP031,2025-06-12,44635,2144,492,116,5783
MP011114,CMP031,2025-06-13,15697,864,288,63,14769
MP011115,CMP031,2025-06-14,18328,1448,287,76,24267
MP011116,CMP031,2025-06-15,34286,2338,642,135,8967
MP011117,CMP031,2025-06-16,20436,1203,279,89,13832
MP011118,CMP031,2025-06-17,40776,2948,878,346,24802
MP011119,CMP031,2025-06-18,43215,2464,677,69,22018
MP011120,CMP031,2025-06-19,36387,2849,861,204,23508
MP011121,CMP031,2025-06-20,10158,507,91,26,12843
MP011122,CMP031,2025-06-21,26204,1720,277,106,14348
MP011123,CMP031,2025-06-22,44970,1115,342,70,14536
MP011124,CMP031,2025-06-23,22066,1396,351,58,20009
MP011125,CMP031,2025-06-24,8492,400,77,18,14835
MP011126,CMP031,2025-06-25,22871,1160,359,54,20742
MP011127,CMP031,2025-06-26,41747,2521,410,48,24712
MP011128,CMP031,2025-06-27,26892,1054,275,110,10344
MP011129,CMP031,2025-06-28,41019,2766,697,83,19954
MP011130,CMP031,2025-06-29,25814,701,167,55,9060
MP011131,CMP031,2025-06-30,21551,1212,385,38,12839
MP011132,CMP031,2025-07-01,34414,1377,221,51,15293
MP011133,CMP031,2025-07-02,32125,1713,562,211,8773
MP011134,CMP031,2025-07-03,49300,1062,302,113,17192
MP011135,CMP031,2025-07-04,40057,2827,915,326,5013
MP011136,CMP031,2025-07-05,35781,2182,342,47,11271
MP011137,CMP031,2025-07-06,42730,3410,731,287,24681
MP011138,CMP031,2025-07-07,46151,1633,409,90,19806
MP011139,CMP031,2025-07-08,45105,2860,740,271,17924
MP011140,CMP031,2025-07-09,21045,608,188,48,20806
MP011141,CMP031,2025-07-10,9394,718,210,44,18314
MP011142,CMP031,2025-07-11,31632,2129,544,189,18472
MP011143,CMP031,2025-07-12,9587,604,205,34,12420
MP011144,CMP031,2025-07-13,41812,2442,472,183,8911
MP011145,CMP031,2025-07-14,20845,437,90,13,18437
MP011146,CMP031,2025-07-15,13508,580,174,69,21898
MP011147,CMP031,2025-07-16,32615,1272,203,59,13285
MP011148,CMP031,2025-07-17,31371,1439,402,143,14070
MP011149,CMP031,2025-07-18,42160,2835,888,103,15249
MP011150,CMP031,2025-07-19,19745,1201,256,59,13141
MP011151,CMP031,2025-07-20,21823,1589,410,77,8381
MP011152,CMP031,2025-07-21,13647,383,116,35,10583
MP011153,CMP031,2025-07-22,8171,626,162,57,6029
MP011154,CMP031,2025-07-23,9997,379,123,27,13344
MP011155,CMP031,2025-07-24,38271,1434,487,50,5772
MP011156,CMP031,2025-07-25,49178,3396,675,71,16644
MP011157,CMP031,2025-07-26,21128,1211,263,29,14464
MP011158,CMP031,2025-07-27,46483,2382,561,190,18969
MP011159,CMP031,2025-07-28,45566,2626,433,52,7609
MP011160,CMP031,2025-07-29,44394,1580,348,58,7931
MP011161,CMP031,2025-07-30,25718,786,193,19,13925
MP011162,CMP031,2025-07-31,13049,580,168,45,15716
MP011163,CMP031,2025-08-01,38687,1866,634,100,20144
MP011164,CMP031,2025-08-02,32731,1713,469,69,10719
MP011165,CMP031,2025-08-03,36481,2568,587,119,12412
MP011166,CMP031,2025-08-04,20664,1086,273,105,15181
MP011167,CMP031,2025-08-05,15137,322,59,22,13773
MP011168,CMP031,2025-08-06,21809,1092,277,77,17393
MP011169,CMP031,2025-08-07,10503,634,206,72,10742
MP011170,CMP031,2025-08-08,42701,2344,378,130,18579
MP011171,CMP031,2025-08-09,23438,601,91,15,7549
MP011172,CMP031,2025-08-10,40037,2057,340,115,20952
MP011173,CMP031,2025-08-11,21103,791,222,69,9605
MP011174,CMP031,2025-08-12,18890,900,297,83,17106
MP011175,CMP031,2025-08-13,28724,1150,281,36,9177
MP011176,CMP031,2025-08-14,48194,1215,238,92,14189
MP011177,CMP031,2025-08-15,31958,1570,323,87,13529
MP011178,CMP031,2025-08-16,24838,1878,307,39,24726
MP011179,CMP031,2025-08-17,38620,1480,483,77,14832
MP011180,CMP031,2025-08-18,49541,1850,447,98,16129
MP011181,CMP031,2025-08-19,46983,2012,393,82,19082
MP011182,CMP031,2025-08-20,13216,809,229,22,21269
MP011183,CMP031,2025-08-21,38500,1116,380,135,13128
MP011184,CMP031,2025-08-22,38212,1926,652,181,15914
MP011185,CMP031,2025-08-23,9783,445,98,33,6421
MP011186,CMP031,2025-08-24,35356,1826,589,80,21481
MP011187,CMP031,2025-08-25,25794,552,129,46,9540
MP011188,CMP031,2025-08-26,48901,2044,332,130,16330
MP011189,CMP031,2025-08-27,49015,2271,733,141,18686
MP011190,CMP031,2025-08-28,28024,719,140,17,18156
MP011191,CMP031,2025-08-29,45424,1002,319,111,19115
MP011192,CMP031,2025-08-30,12120,340,95,33,24394
MP011193,CMP031,2025-08-31,34775,1590,463,85,15754
MP011194,CMP031,2025-09-01,20623,414,91,12,15341
MP011195,CMP031,2025-09-02,40071,1918,480,127,12467
MP011196,CMP031,2025-09-03,44055,1906,423,74,22925
MP011197,CMP031,2025-09-04,6076,473,111,27,5552
MP011198,CMP031,2025-09-05,9009,348,78,10,23841
MP011199,CMP031,2025-09-06,28260,662,219,84,12960
MP011200,CMP031,2025-09-07,5989,294,87,14,24065
MP011201,CMP031,2025-09-08,6767,154,30,7,11854
MP011202,CMP031,2025-09-09,17201,669,199,28,5822
MP011203,CMP031,2025-09-10,26680,1928,475,141,16344
MP011204,CMP031,2025-09-11,30072,2278,416,154,21547
MP011205,CMP031,2025-09-12,24761,1738,514,146,17601
MP011206,CMP031,2025-09-13,27616,2053,533,192,12197
MP011207,CMP031,2025-09-14,20036,897,288,102,14479
MP011208,CMP031,2025-09-15,18600,518,80,26,16504
MP011209,CMP031,2025-09-16,10206,756,242,89,16583
MP011210,CMP031,2025-09-17,34158,2484,643,111,22345
MP011211,CMP031,2025-09-18,5991,466,141,35,20803
MP011212,CMP031,2025-09-19,16803,1079,373,102,12938
MP011213,CMP031,2025-09-20,44583,2716,937,194,5397
MP011214,CMP031,2025-09-21,49703,1285,413,145,16841
MP011215,CMP031,2025-09-22,46363,3562,1136,380,14581
MP011216,CMP031,2025-09-23,31490,2177,732,235,5580
MP011217,CMP031,2025-09-24,34549,1887,457,152,10156
MP011218,CMP031,2025-09-25,48864,2285,689,259,17359
MP011219,CMP031,2025-09-26,46964,2854,431,96,10129
MP011220,CMP031,2025-09-27,34327,1093,299,110,21632
MP011221,CMP031,2025-09-28,34311,2146,587,173,15754
MP011222,CMP031,2025-09-29,8503,576,160,51,6044
MP011223,CMP031,2025-09-30,48550,1512,243,86,16187
MP011224,CMP031,2025-10-01,48451,1488,246,56,18119
MP011225,CMP031,2025-10-02,43366,1059,276,63,11820
MP011226,CMP031,2025-10-03,43077,946,302,81,13509
MP011227,CMP031,2025-10-04,39928,1827,519,177,11230
MP011228,CMP031,2025-10-05,45231,1591,259,44,14760
MP011229,CMP031,2025-10-06,46230,1970,432,46,20652
MP011230,CMP031,2025-10-07,20435,615,165,46,7644
MP011231,CMP031,2025-10-08,40482,810,151,19,10926
MP011232,CMP031,2025-10-09,8796,375,106,41,10891
MP011233,CMP031,2025-10-10,45004,3558,606,161,13279
MP011234,CMP031,2025-10-11,13213,707,127,37,18602
MP011235,CMP031,2025-10-12,48403,2689,684,191,7171
MP011236,CMP031,2025-10-13,6913,388,131,27,16356
MP011237,CMP031,2025-10-14,16989,792,205,46,17015
MP011238,CMP031,2025-10-15,13859,994,330,36,22816
MP011239,CMP031,2025-10-16,21250,642,145,14,5169
MP011240,CMP031,2025-10-17,9930,593,98,29,22199
MP011241,CMP031,2025-10-18,19496,754,136,34,10188
MP011242,CMP031,2025-10-19,42272,1036,170,48,14673
MP011243,CMP031,2025-10-20,9552,583,199,43,13775
MP011244,CMP031,2025-10-21,18814,453,137,37,5793
MP011245,CMP031,2025-10-22,24448,791,260,56,8159
MP011246,CMP031,2025-10-23,31071,1626,314,58,9282
MP011247,CMP031,2025-10-24,24706,1276,320,67,20538
MP011248,CMP031,2025-10-25,12581,290,67,7,17892
MP011249,CMP031,2025-10-26,9017,620,151,56,12762
MP011250,CMP031,2025-10-27,37207,2600,558,73,13376
MP011251,CMP031,2025-10-28,13011,816,152,17,6964
MP011252,CMP031,2025-10-29,35089,1360,217,85,13428
MP011253,CMP031,2025-10-30,35862,907,162,57,8113
MP011254,CMP031,2025-10-31,34890,946,329,76,17802
MP011255,CMP031,2025-11-01,22788,1407,430,127,22673
MP011256,CMP031,2025-11-02,46274,2442,598,152,19741
MP011257,CMP031,2025-11-03,43834,963,201,71,12370
MP011258,CMP031,2025-11-04,31113,1909,522,133,24302
MP011259,CMP031,2025-11-05,23317,1467,262,28,24107
MP011260,CMP031,2025-11-06,45500,3444,1113,431,12125
MP011261,CMP031,2025-11-07,36659,2900,724,210,18179
MP011262,CMP031,2025-11-08,25610,844,181,67,6408
MP011263,CMP031,2025-11-09,40261,823,196,39,12012
MP011264,CMP031,2025-11-10,17687,894,188,19,13642
MP011265,CMP031,2025-11-11,45099,3131,647,70,20171
MP011266,CMP031,2025-11-12,7115,143,21,3,17866
MP011267,CMP031,2025-11-13,35710,2145,493,116,19636
MP011268,CMP031,2025-11-14,27755,969,326,110,19226
MP011269,CMP031,2025-11-15,24045,663,207,33,22334
MP011270,CMP031,2025-11-16,14142,631,104,16,20437
MP011271,CMP031,2025-11-17,14244,1123,330,58,6726
MP011272,CMP031,2025-11-18,17612,1066,288,48,7940
MP011273,CMP031,2025-11-19,36109,1439,413,163,12376
MP011274,CMP031,2025-11-20,49902,2014,316,100,6734
MP011275,CMP031,2025-11-21,21923,1571,241,92,21892
MP011276,CMP031,2025-11-22,33130,2465,724,92,8516
MP011277,CMP031,2025-11-23,15896,1107,260,90,5678
MP011278,CMP031,2025-11-24,24830,1119,346,63,6968
MP011279,CMP031,2025-11-25,31070,1273,427,165,9157
MP011280,CMP031,2025-11-26,11078,323,65,20,8506
MP011281,CMP031,2025-11-27,31520,1687,307,30,23503
MP011282,CMP031,2025-11-28,39786,1183,394,123,19872
MP011283,CMP031,2025-11-29,32234,2487,592,118,17040
MP011284,CMP031,2025-11-30,13434,355,95,13,18704
MP011285,CMP031,2025-12-01,36719,1561,465,75,7381
MP011286,CMP031,2025-12-02,5818,347,52,17,22502
MP011287,CMP031,2025-12-03,31896,1714,587,168,13981
MP011288,CMP031,2025-12-04,32471,2160,749,152,8304
MP011289,CMP031,2025-12-05,24059,1449,337,77,24886
MP011290,CMP031,2025-12-06,25372,1382,378,61,20289
MP011291,CMP031,2025-12-07,24124,862,216,43,15404
MP011292,CMP031,2025-12-08,35105,2521,851,279,22641
MP011293,CMP031,2025-12-09,43203,3197,982,344,12245
MP011294,CMP031,2025-12-10,49598,3336,882,133,17714
MP011295,CMP031,2025-12-11,46057,2501,392,67,10278
MP011296,CMP031,2025-12-12,48782,3640,801,248,20742
MP011297,CMP031,2025-12-13,6974,190,44,14,5556
MP011298,CMP031,2025-12-14,45306,2351,716,236,7024
MP011299,CMP031,2025-12-15,49491,2790,496,138,8198
MP011300,CMP031,2025-12-16,45696,3411,900,203,9614
MP011301,CMP031,2025-12-17,19653,511,159,34,20979
MP011302,CMP031,2025-12-18,37198,1361,376,128,24366
MP011303,CMP031,2025-12-19,32431,802,143,37,24943
MP011304,CMP031,2025-12-20,27581,1957,643,225,12534
MP011305,CMP031,2025-12-21,20080,1435,364,47,17895
MP011306,CMP031,2025-12-22,13238,1038,329,106,5567
MP011307,CMP031,2025-12-23,33469,1048,297,94,7853
MP011308,CMP031,2025-12-24,26031,1993,654,251,18389
MP011309,CMP031,2025-12-25,31057,730,158,16,23864
MP011310,CMP031,2025-12-26,40071,1038,244,34,22104
MP011311,CMP031,2025-12-27,19120,920,189,35,23593
MP011312,CMP031,2025-12-28,18423,1202,243,65,19257
MP011313,CMP031,2025-12-29,39566,1041,333,99,21343
MP011314,CMP031,2025-12-30,34027,1940,613,124,14318
MP011315,CMP031,2025-12-31,36931,1331,349,123,13538
MP011316,CMP032,2025-01-01,11166,657,216,70,9726
MP011317,CMP032,2025-01-02,11182,772,240,61,12910
MP011318,CMP032,2025-01-03,6349,442,118,29,21376
MP011319,CMP032,2025-01-04,24753,762,165,24,17807
MP011320,CMP032,2025-01-05,39620,1759,417,107,20827
MP011321,CMP032,2025-01-06,6584,440,147,25,24126
MP011322,CMP032,2025-01-07,26993,752,219,42,23355
MP011323,CMP032,2025-01-08,43615,1037,297,68,16417
MP011324,CMP032,2025-01-09,22354,1524,307,78,9582
MP011325,CMP032,2025-01-10,33709,1650,352,63,8344
MP011326,CMP032,2025-01-11,17271,1036,288,40,9280
MP011327,CMP032,2025-01-12,48935,3273,966,297,18186
MP011328,CMP032,2025-01-13,19610,936,141,30,8417
MP011329,CMP032,2025-01-14,45820,2727,667,132,20322
MP011330,CMP032,2025-01-15,32874,1355,296,45,14940
MP011331,CMP032,2025-01-16,31275,2355,665,168,21909
MP011332,CMP032,2025-01-17,26697,2094,372,89,24422
MP011333,CMP032,2025-01-18,16664,401,121,35,7364
MP011334,CMP032,2025-01-19,35236,1131,232,70,9704
MP011335,CMP032,2025-01-20,46221,3190,782,161,13537
MP011336,CMP032,2025-01-21,47100,2802,449,127,5232
MP011337,CMP032,2025-01-22,46000,1014,242,80,13513
MP011338,CMP032,2025-01-23,49757,2357,716,205,6426
MP011339,CMP032,2025-01-24,36765,2438,579,136,22520
MP011340,CMP032,2025-01-25,35122,1923,346,62,22879
MP011341,CMP032,2025-01-26,48679,1995,359,57,19946
MP011342,CMP032,2025-01-27,33554,766,240,92,12696
MP011343,CMP032,2025-01-28,17878,1074,316,67,22716
MP011344,CMP032,2025-01-29,16564,983,179,33,16872
MP011345,CMP032,2025-01-30,13309,559,188,69,22730
MP011346,CMP032,2025-01-31,40176,1289,391,150,5506
MP011347,CMP032,2025-02-01,48473,1743,447,107,15132
MP011348,CMP032,2025-02-02,12070,739,218,66,15204
MP011349,CMP032,2025-02-03,31698,851,194,25,8381
MP011350,CMP032,2025-02-04,47253,3315,608,68,8270
MP011351,CMP032,2025-02-05,24195,1862,515,107,23617
MP011352,CMP032,2025-02-06,47000,3645,1242,164,10551
MP011353,CMP032,2025-02-07,42812,2930,679,147,22032
MP011354,CMP032,2025-02-08,21410,1004,293,30,8245
MP011355,CMP032,2025-02-09,13825,745,232,32,9438
MP011356,CMP032,2025-02-10,33995,2685,903,143,15541
MP011357,CMP032,2025-02-11,30242,1929,545,140,11377
MP011358,CMP032,2025-02-12,44424,906,286,40,19774
MP011359,CMP032,2025-02-13,23467,1024,277,99,13270
MP011360,CMP032,2025-02-14,5918,387,58,11,5943
MP011361,CMP032,2025-02-15,40249,1459,303,102,6465
MP011362,CMP032,2025-02-16,31368,1162,385,50,24825
MP011363,CMP032,2025-02-17,45482,2502,541,196,14680
MP011364,CMP032,2025-02-18,7158,222,77,25,13031
MP011365,CMP032,2025-02-19,35446,2431,492,131,9153
MP011366,CMP032,2025-02-20,32260,1955,456,160,9243
MP011367,CMP032,2025-02-21,39385,845,169,31,23026
MP011368,CMP032,2025-02-22,30220,1259,295,51,18567
MP011369,CMP032,2025-02-23,7867,163,24,7,23992
